district_code,district_name,state_code,state_name,complex_code,court_name,est_code,cino,case_no,fil_no,fil_year,reg_no,reg_year,type_name,date_of_decision,date_of_filing,dt_regis,disp_name,disp_nature
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010134202019,203600001482019,24115,2019,148,2019,MISC DJ ASJ,2019-12-02,2019-11-28,2019-11-29,DISPOSED,8
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010125142018,203600000872018,24456,2018,87,2018,MISC DJ ASJ,2018-07-16,2018-06-23,2018-07-02,DISMISSED AS WITHDRAWN,25
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010004032020,203600000042020,160,2020,4,2020,MISC DJ ASJ,2020-01-16,2020-01-14,2020-01-15,DISPOSED,8
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020046162015,202104266922016,15651,2015,426692,2016,Cr. Case,2016-10-14,2015-10-26,2015-10-26,CONVICTED,2
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020036012015,202104255842016,10755,2015,425584,2016,Cr. Case,2016-09-03,2015-08-24,2015-08-24,CONVICTED and FINED,7
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010103142017,203600000012018,3999,2017,1,2018,MISC DJ ASJ,2017-10-12,2017-08-26,2017-08-28,DISMISSED AS WITHDRAWN,25
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010002932020,203600000012020,108,2020,1,2020,MISC DJ ASJ,2020-01-16,2020-01-10,2020-01-13,ALLOWED,31
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010163102018,203600001392018,29509,2018,139,2018,MISC DJ ASJ,2018-09-10,2018-09-07,2018-09-10,DISMISSED AS WITHDRAWN,25
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020013922015,202104233522016,6729,2015,423352,2016,Cr. Case,2016-09-15,2015-06-03,2015-06-03,CONVICTED and FINED,7
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020039032015,202104259012016,18173,2015,425901,2016,Cr. Case,2016-12-03,2015-12-03,2015-12-04,CONVICTED,2
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020043462015,202104264012016,14987,2015,426401,2016,Cr. Case,2017-04-19,2015-10-16,2015-10-16,CONVICTED,2
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020024452016,202104250442016,3411,2016,425044,2016,Cr. Case,2016-07-23,2016-02-11,2016-02-12,PLEAD GUILTY,24
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020007952015,202104228012016,10984,2015,422801,2016,Cr. Case,2016-07-23,2015-08-28,2015-08-28,CONVICTED,2
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010129892017,203600001062017,4959,2017,106,2017,MISC DJ ASJ,2017-10-28,2017-10-14,2017-10-16,DISPOSED,8
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010053322018,203600000362018,1122,2018,36,2018,MISC DJ ASJ,2018-03-07,2018-02-28,2018-03-01,DISPOSED,8
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020022822015,202104240882016,11731,2015,424088,2016,Cr. Case,2016-08-26,2015-09-09,2015-09-09,CONVICTED,2
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010009012020,203600000142020,389,2020,14,2020,MISC DJ ASJ,2020-01-29,2020-01-23,2020-01-24,DISPOSED,8
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010079762018,203600000482018,1743,2018,48,2018,MISC DJ ASJ,2018-04-09,2018-04-07,2018-04-09,DISMISSED AS WITHDRAWN,25
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020162462018,202100031802018,16243,2018,3180,2018,Cr. Case,NA,2017-08-18,2018-03-20,NA,0
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010161512018,203600001352018,29442,2018,135,2018,MISC DJ ASJ,2018-09-10,2018-09-05,2018-09-06,DISPOSED,8
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010084752019,203600000712019,21670,2019,71,2019,MISC DJ ASJ,2019-07-24,2019-07-16,2019-07-17,DISPOSED,8
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010007482020,203600000132020,321,2020,13,2020,MISC DJ ASJ,2020-02-01,2020-01-21,2020-01-22,ALLOWED,31
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020046432015,202104267152016,15652,2015,426715,2016,Cr. Case,2017-04-11,2015-10-26,2015-10-26,SETTLED IN LOK ADALAT,40
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010074982019,203600000592019,21037,2019,59,2019,MISC DJ ASJ,2019-07-31,2019-06-07,2019-07-01,DISPOSED,8
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010035462016,202100423532016,10433,2016,42353,2016,Cr. Case,2016-07-02,2016-06-09,2016-06-10,DISCHARGED,3
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020045332016,202104273452016,6391,2016,427345,2016,Cr. Case,2017-04-24,2016-03-22,2016-03-23,CONVICTED and FINED,7
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010025642018,203600000202018,518,2018,20,2018,MISC DJ ASJ,2018-02-09,2018-01-30,2018-01-31,DISPOSED,8
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010083802019,203600000692019,21609,2019,69,2019,MISC DJ ASJ,2019-07-23,2019-07-15,2019-07-16,DISPOSED,8
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010104592019,203600001172019,22623,2019,117,2019,MISC DJ ASJ,2019-09-24,2019-09-06,2019-09-07,DISPOSED,8
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020028942015,202104247922016,12460,2015,424792,2016,Cr. Case,2016-09-02,2015-09-17,2015-09-18,CONVICTED,2
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010053592016,202100423552016,11503,2016,42355,2016,Cr. Case,2016-09-27,2016-08-09,2016-08-10,UNTRACED,46
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020043802015,202104264262016,14988,2015,426426,2016,Cr. Case,2016-07-23,2015-10-16,2015-10-16,CONVICTED,2
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020013912015,202104233512016,6728,2015,423351,2016,Cr. Case,2016-09-15,2015-06-03,2015-06-03,CONVICTED and FINED,7
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010048992019,203600000372019,11990,2019,37,2019,MISC DJ ASJ,2019-04-16,2019-04-10,2019-04-11,DISPOSED,8
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010027952018,203600000232018,552,2018,23,2018,MISC DJ ASJ,2018-02-07,2018-02-01,2018-02-02,DISPOSED,8
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010073912016,202100423602016,12647,2016,42360,2016,Cr. Case,2016-10-15,2016-10-03,2016-10-04,REMANDED BACK,9
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010058482018,203600000372018,1233,2018,37,2018,MISC DJ ASJ,2018-04-02,2018-03-08,2018-03-09,DISPOSED,8
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020072762019,202100062762019,7274,2019,6276,2019,Cr. Case,2019-07-22,2018-11-27,2018-11-27,SESSIONS COMMIT,65
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020320082017,202100085542017,31976,2017,8554,2017,Cr. Case,2017-11-13,2017-11-10,2017-11-10,SESSIONS COMMIT,65
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010062672019,203600000482019,20503,2019,48,2019,MISC DJ ASJ,2019-05-16,2019-05-13,2019-05-14,DISPOSED,8
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020023812015,202104241502016,8618,2015,424150,2016,Cr. Case,2016-08-03,2015-07-22,2015-07-22,CONVICTED and FINED,7
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010119292018,203600000742018,24100,2018,74,2018,MISC DJ ASJ,2018-06-07,2018-06-05,2018-06-06,DISMISSED AS WITHDRAWN,25
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010200472018,203600001962018,31230,2018,196,2018,MISC DJ ASJ,2018-12-10,2018-12-05,2018-12-06,DISMISSED,6
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010140622017,203600001182017,5319,2017,118,2017,MISC DJ ASJ,2017-11-14,2017-11-02,2017-11-03,DISPOSED,8
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010167662018,203600001512018,29745,2018,151,2018,MISC DJ ASJ,2018-09-18,2018-09-17,2018-09-18,DISPOSED,8
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010095922019,203600000922019,22219,2019,92,2019,MISC DJ ASJ,NA,2019-08-13,2019-08-14,NA,0
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010024542017,202100000072017,1122,2017,7,2017,Cr. Case,2017-03-22,2017-03-10,2017-03-14,DISCHARGED,3
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010184612018,203600001742018,30502,2018,174,2018,MISC DJ ASJ,2018-11-01,2018-10-26,2018-10-27,ALLOWED,31
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010146082018,203600001172018,28798,2018,117,2018,MISC DJ ASJ,2018-10-22,2018-08-07,2018-08-08,DISPOSED,8
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010202802018,203600002012018,31327,2018,201,2018,MISC DJ ASJ,2018-12-15,2018-12-11,2018-12-12,DISMISSED IN DEFAULT,13
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010112562018,203600000712018,22110,2018,71,2018,MISC DJ ASJ,2018-07-02,2018-05-29,2018-05-30,DISPOSED,8
6,South West,26,Delhi,1,"Chief Metropolitan Magistrate, South-West, DWK",DLSW02,DLSW020018672015,202104237232016,5012,2015,423723,2016,Cr. Case,2016-06-03,2015-05-01,2015-05-01,CONVICTED,2
6,South West,26,Delhi,1,"District and Sessions Judge, South-West, DWK",DLSW01,DLSW010101592018,203600000582018,2395,2018,58,2018,MISC DJ ASJ,2018-05-22,2018-05-14,2018-05-15,DISPOSED,8
8,Central,26,Delhi,1,"District and Sessions Judge, Central, THC",DLCT01,DLCT010070902017,202100000032017,2907,2017,3,2017,Cr. Case,NA,2017-05-08,2017-05-19,NA,0
8,Central,26,Delhi,1,"Chief Metropolitan Magistrate, Central, THC",DLCT02,DLCT020018002017,202100014632017,1799,2017,1463,2017,Cr. Case,2017-08-28,2017-01-24,2017-02-06,Sessions Commit,74
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010050322017,203600000212017,2504,2017,21,2017,M,2017-06-09,2017-05-31,2017-06-01,DISPOSED,8
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010003092017,203600000032017,154,2017,3,2017,M,2017-02-03,2017-01-10,2017-01-11,DISPOSED,8
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010032682018,203600000372018,1595,2018,37,2018,M,2018-04-26,2018-04-11,2018-04-12,DISPOSED,8
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010004222017,203600000022017,215,2017,2,2017,M,2017-01-23,2017-01-13,2017-01-16,ALLOWED,31
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010003432018,203600000052018,164,2018,5,2018,M,2018-01-15,2018-01-11,2018-01-11,DISPOSED,8
9,West,26,Delhi,1,"Chief Metropolitan Magistrate, West, THC",DLWT02,DLWT020138732017,202100063202017,13848,2017,6320,2017,Cr. Case,2018-12-18,2017-10-12,2017-10-25,Transfer,73
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010090762018,203600000872018,4587,2018,87,2018,M,2018-10-05,2018-10-04,2018-10-04,ALLOWED,31
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010012302017,203600000072017,649,2017,7,2017,M,2017-03-20,2017-02-10,2017-02-13,WITHDRAW,10
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010058232018,203600000282019,3021,2018,28,2019,M,2018-07-03,2018-07-02,2018-07-03,DISPOSED,8
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010023792018,203600000302018,1149,2018,30,2018,M,2018-04-24,2018-03-15,2018-03-19,DISPOSED,8
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010016832017,203600000092017,890,2017,9,2017,M,2017-03-23,2017-02-25,2017-02-27,DISPOSED,8
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010102452017,203600000502017,5218,2017,50,2017,M,2017-11-20,2017-11-13,2017-11-14,DISMISSED AS WITHDRAWN,25
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010096702017,203600000442017,4900,2017,44,2017,M,2018-09-26,2017-10-27,2017-10-28,DISMISSED,6
9,West,26,Delhi,1,"Chief Metropolitan Magistrate, West, THC",DLWT02,DLWT020150012016,202100753832016,133575,2016,75383,2016,Cr. Case,2016-10-18,2016-10-13,2016-10-13,Transfer,73
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010042082017,203600000182017,2134,2017,18,2017,M,2017-05-23,2017-05-09,2017-05-09,DISPOSED,8
9,West,26,Delhi,1,"District and Sessions Judge, West, THC",DLWT01,DLWT010059142018,203600000272019,3062,2018,27,2019,M,2018-07-25,2018-07-24,2018-07-25,DISPOSED,8
20,Yamunanagar,14,Haryana,102,"District and Sessions Courts, Yamunanagar",HRYN01,HRYN010015012015,202400000082015,596,2015,8,2015,Crm,2015-05-29,2015-04-15,2015-04-16,DISPOSED OF AS WITHDRAWN,34
3,Ambala,14,Haryana,101,"Criminal Courts, Ambala",HRAM03,HRAM030148022018,204000000542018,14799,2018,54,2018,Crmp,NA,2018-12-11,2018-12-11,NA,0
3,Ambala,14,Haryana,101,"Criminal Courts, Ambala",HRAM03,HRAM030148122016,203600015632016,14871,2016,1563,2016,Chi,2017-01-13,2016-12-22,2016-12-22,COMMITTED,33
3,Ambala,14,Haryana,101,"Criminal Courts, Ambala",HRAM03,HRAM030035702015,203600004282015,3579,2015,428,2015,Chi,2015-05-08,2015-04-15,2015-04-16,TRANSFERRED,1
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010080762018,202400005182018,3877,2018,518,2018,Crm,2019-08-29,2018-09-28,2018-09-28,ALLOWED,15
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010003012017,202400000192017,149,2017,19,2017,Crm,2017-01-16,2017-01-11,2017-01-11,ALLOWED,15
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010011792019,202400000242019,579,2019,24,2019,Crm,2019-05-10,2019-02-06,2019-02-06,DISMISSED,1000
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010082602019,202400000962019,5318,2019,96,2019,Crm,2019-07-24,2019-07-19,2019-07-19,DISMISSED,1000
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010078572016,202400002482016,2958,2016,248,2016,Crm,2016-10-13,2016-10-04,2016-10-04,ALLOWED,15
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010086052016,202400002762016,3289,2016,276,2016,Crm,2016-12-21,2016-10-27,2016-10-27,DISMISSED,1000
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010003182017,202400000382017,165,2017,38,2017,Crm,2017-02-01,2017-01-12,2017-01-13,DISPOSED OF WITH DIRECTIONS,36
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010023372020,202400001072020,1151,2020,107,2020,Crm,2020-03-17,2020-03-17,2020-03-17,DISPOSED OF,1007
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010108452019,202400001402019,6788,2019,140,2019,Crm,NA,2019-09-24,2019-09-24,NA,0
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010003152017,202400000352017,162,2017,35,2017,Crm,2017-02-04,2017-01-12,2017-01-13,DISPOSED OF WITH DIRECTIONS,36
13,Sonepat,14,Haryana,101,"Criminal Courts, Sonipat",HRSO03,HRSO030007792018,202400000022018,776,2018,2,2018,Crm,2018-02-12,2018-02-12,2018-02-12,CONFESSION,1003
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010079062017,202400004632017,3797,2017,463,2017,Crm,2017-10-28,2017-10-25,2017-10-25,DISPOSED OF,1007
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010047272016,202400001452016,1747,2016,145,2016,Crm,2016-07-05,2016-07-02,2016-07-04,ALLOWED,15
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010027612014,202400000832014,1251,2014,83,2014,Crm,2014-05-23,2014-05-23,2014-05-23,ALLOWED,15
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010026032015,202400001862015,3746,2015,186,2015,Crm,2015-12-09,2015-12-08,2015-12-08,DISMISSED,1000
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010012542018,202400000452018,602,2018,45,2018,Crm,2018-02-08,2018-02-08,2018-02-08,DISPOSED OF,1007
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010018952019,202400000322019,1031,2019,32,2019,Crm,2019-06-01,2019-02-22,2019-02-22,DISPOSED OF,1007
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010056522016,202400001632016,2110,2016,163,2016,Crm,2016-08-30,2016-07-28,2016-07-28,ALLOWED,15
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010012532018,202400000442018,601,2018,44,2018,Crm,2018-02-08,2018-02-07,2018-02-08,DISPOSED OF,1007
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010065392015,202400001402015,2852,2015,140,2015,Crm,2016-03-29,2015-10-03,2015-10-03,DISPOSED OF WITH DIRECTIONS,36
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010020812017,202400001802017,909,2017,180,2017,Crm,2017-03-27,2017-03-15,2017-03-15,ALLOWED,15
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010018682017,202400001622017,820,2017,162,2017,Crm,2017-03-09,2017-03-03,2017-03-03,ALLOWED,15
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010086002017,202400004942017,4119,2017,494,2017,Crm,2017-12-01,2017-11-21,2017-11-21,DISPOSED OF,1007
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010086302017,202400004962017,4131,2017,496,2017,Crm,2017-11-22,2017-11-21,2017-11-21,ALLOWED,15
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010061592015,202400001272015,2702,2015,127,2015,Crm,2015-10-20,2015-09-16,2015-09-16,CONVICTED,24
13,Sonepat,14,Haryana,101,"District and Sessions Courts, Sonipat",HRSO01,HRSO010093332018,202400006022018,4541,2018,602,2018,Crm,2019-01-09,2018-11-15,2018-11-15,ALLOWED,15
3,Ambala,14,Haryana,101,"Criminal Courts, Ambala",HRAM03,HRAM030085442015,203700003722015,8804,2015,372,2015,Cha,2015-08-05,2015-07-30,2015-07-30,COMMITTED,33
3,Ambala,14,Haryana,101,"Criminal Courts, Ambala",HRAM03,HRAM030095222019,203600011352019,9521,2019,1135,2019,Chi,2019-09-16,2019-09-13,2019-09-13,COMMITTED,33
3,Ambala,14,Haryana,101,"Criminal Courts, Ambala",HRAM03,HRAM030118522016,203700006072016,11920,2016,607,2016,Cha,2016-11-10,2016-10-24,2016-10-24,COMMITTED,33
3,Ambala,14,Haryana,101,"Criminal Courts, Ambala",HRAM03,HRAM030085322018,204000000292018,8529,2018,29,2018,Crmp,NA,2018-07-20,2018-07-20,NA,0
3,Ambala,14,Haryana,101,"Criminal Courts, Ambala",HRAM03,HRAM030033562018,203600004362018,3355,2018,436,2018,Chi,2018-04-02,2018-03-21,2018-03-21,COMMITTED,33
3,Ambala,14,Haryana,101,"Criminal Courts, Ambala",HRAM03,HRAM030014792019,204000000072019,1479,2019,7,2019,Crmp,NA,2019-02-25,2019-02-25,NA,0
3,Ambala,14,Haryana,1,"Criminal Courts, Naraingarh",HRAMA1,HRAMA10016312017,203600003642017,1631,2017,364,2017,Chi,2017-12-14,2017-11-29,2017-11-29,COMMITTED,33
3,Ambala,14,Haryana,101,"Criminal Courts, Ambala",HRAM03,HRAM030081372015,203700003502015,8380,2015,350,2015,Cha,2015-07-24,2015-07-23,2015-07-23,COMMITTED,33
3,Ambala,14,Haryana,1,"Criminal Courts, Naraingarh",HRAMA1,HRAMA10012992017,203600002912017,1299,2017,291,2017,Chi,2017-09-27,2017-09-16,2017-09-16,COMMITTED,33
3,Ambala,14,Haryana,101,"Criminal Courts, Ambala",HRAM03,HRAM030021992018,203700000992018,2198,2018,99,2018,Cha,2018-02-28,2018-02-21,2018-02-21,COMMITTED,33
3,Ambala,14,Haryana,101,"Criminal Courts, Ambala",HRAM03,HRAM030106652017,203700004692017,10659,2017,469,2017,Cha,2017-11-07,2017-10-11,2017-10-11,COMMITTED,33
3,Ambala,14,Haryana,1,"Criminal Courts, Naraingarh",HRAMA1,HRAMA10016932017,203600003842017,1693,2017,384,2017,Chi,2017-12-13,2017-12-13,2017-12-13,COMMITTED,33
3,Ambala,14,Haryana,1,"Criminal Courts, Naraingarh",HRAMA1,HRAMA10007162018,203600001352018,716,2018,135,2018,Chi,2018-08-13,2018-08-01,2018-08-01,COMMITTED,33
