state_name,district_name,reg_year_date,fil_year,court_name,est_code,updated_type_name,updated_disp_name,disp_nature,total_cases,cases_pending_trial_yearly
Delhi,Central,2019,2019,"District and Sessions Judge, Central, THC",DLCT01,Sessions Case (SC),Acquitted,1,2,0
Delhi,Central,2019,2019,"District and Sessions Judge, Central, THC",DLCT01,Sessions Case (SC),Proceeding stopped,75,1,0
Delhi,Central,2019,2019,"District and Sessions Judge, Central, THC",DLCT01,Sessions Case (SC),Transferred,73,1,0
Delhi,Central,2019,2019,"District and Sessions Judge, Central, THC",DLCT01,Sessions Case (SC),Untraced,46,2,0
Delhi,Central,2019,2019,"District and Sessions Judge, Central, THC",DLCT01,Sessions Case (SC),NA,0,148,38
Delhi,Central,2020,2020,"District and Sessions Judge, Central, THC",DLCT01,Sessions Case (SC),NA,0,32,0
Delhi,East,2012,2012,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),NA,0,1,1
Delhi,East,2013,2013,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Acquitted,1,1,1
Delhi,East,2013,2013,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Convicted,2,2,2
Delhi,East,2013,2013,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Convicted - Fined,7,1,1
Delhi,East,2013,2013,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),NA,0,6,6
Delhi,East,2014,2014,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Acquitted,1,8,8
Delhi,East,2014,2014,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Convicted,2,4,4
Delhi,East,2014,2014,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),NA,0,19,19
Delhi,East,2014,2015,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),NA,0,3,3
Delhi,East,2015,2015,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Abated,5,1,1
Delhi,East,2015,2015,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Acquitted,1,3,3
Delhi,East,2015,2015,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Convicted,2,1,1
Delhi,East,2015,2015,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Convicted - Fined,7,1,1
Delhi,East,2015,2015,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),NA,0,53,53
Delhi,East,2015,2016,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),NA,0,1,1
Delhi,East,2016,2016,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Convicted - Fined,7,1,1
Delhi,East,2016,2016,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),NA,0,68,68
Delhi,East,2017,2017,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Acquitted,1,2,2
Delhi,East,2017,2017,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Quashed,17,1,1
Delhi,East,2017,2017,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),NA,0,107,107
Delhi,East,2018,2018,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Acquitted,1,2,1
Delhi,East,2018,2018,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Quashed,17,1,0
Delhi,East,2018,2018,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),NA,0,153,153
Delhi,East,2019,2019,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Acquitted,1,10,0
Delhi,East,2019,2019,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Disposed,8,2,0
Delhi,East,2019,2019,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),Untraced,46,1,0
Delhi,East,2019,2019,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),NA,0,138,33
Delhi,East,2020,2020,"District and Sessions Judge, East, KKD",DLET01,Sessions Case (SC),NA,0,25,0
Delhi,New Delhi,2013,2013,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Acquitted,1,1,1
Delhi,New Delhi,2013,2019,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Acquitted,1,1,1
Delhi,New Delhi,2016,2016,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Abated,5,1,1
Delhi,New Delhi,2016,2016,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Acquitted,1,7,2
Delhi,New Delhi,2016,2016,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Adjourned Sine die,11,1,0
Delhi,New Delhi,2016,2016,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Convicted,2,1,0
Delhi,New Delhi,2016,2016,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Convicted - Fined,7,1,1
Delhi,New Delhi,2016,2016,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Quashed,17,3,2
Delhi,New Delhi,2016,2016,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Untraced,46,1,0
Delhi,New Delhi,2016,2016,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),NA,0,61,61
Delhi,New Delhi,2016,2017,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),NA,0,1,1
Delhi,New Delhi,2017,2017,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Abated,5,1,1
Delhi,New Delhi,2017,2017,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Acquitted,1,4,2
Delhi,New Delhi,2017,2017,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Cancelled,53,1,0
Delhi,New Delhi,2017,2017,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Disposed,8,1,0
Delhi,New Delhi,2017,2017,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),PO Consigned,12,1,1
Delhi,New Delhi,2017,2017,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Quashed,17,7,4
Delhi,New Delhi,2017,2017,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Transferred,64,1,0
Delhi,New Delhi,2017,2017,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Untraced,46,1,1
Delhi,New Delhi,2017,2017,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),NA,0,80,80
Delhi,New Delhi,2018,2017,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),NA,0,8,8
Delhi,New Delhi,2018,2018,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Abated,5,1,0
Delhi,New Delhi,2018,2018,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Discharged,3,3,1
Delhi,New Delhi,2018,2018,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Quashed,17,3,1
Delhi,New Delhi,2018,2018,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Transferred,64,1,0
Delhi,New Delhi,2018,2018,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Untraced,46,1,0
Delhi,New Delhi,2018,2018,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),NA,0,95,95
Delhi,New Delhi,2019,2018,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Abated,5,1,0
Delhi,New Delhi,2019,2018,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),NA,0,1,1
Delhi,New Delhi,2019,2019,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Discharged,3,7,1
Delhi,New Delhi,2019,2019,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Disposed,8,2,0
Delhi,New Delhi,2019,2019,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Quashed,17,1,0
Delhi,New Delhi,2019,2019,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),Untraced,46,1,0
Delhi,New Delhi,2019,2019,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),NA,0,94,34
Delhi,New Delhi,2020,2019,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),NA,0,1,0
Delhi,New Delhi,2020,2020,"District and Sessions Judge, New Delhi, PHC",DLND01,Sessions Case (SC),NA,0,19,0
Delhi,North,2013,2013,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Acquitted,1,9,9
Delhi,North,2013,2013,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Convicted,2,3,3
Delhi,North,2013,2013,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Convicted - Fined,7,1,1
Delhi,North,2013,2013,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),PO Consigned,12,1,1
Delhi,North,2013,2013,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),NA,0,1,1
Delhi,North,2014,2013,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Acquitted,1,4,4
Delhi,North,2014,2014,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Acquitted,1,12,12
Delhi,North,2014,2014,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Convicted,2,3,3
Delhi,North,2014,2014,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Convicted - Fined,7,4,4
Delhi,North,2014,2014,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),PO Consigned,12,1,1
Delhi,North,2014,2014,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),NA,0,18,18
Delhi,North,2014,2015,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Acquitted,1,1,1
Delhi,North,2014,2015,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),NA,0,2,2
Delhi,North,2015,2015,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Acquitted,1,11,11
Delhi,North,2015,2015,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Convicted,2,2,2
Delhi,North,2015,2015,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Convicted - Fined,7,3,3
Delhi,North,2015,2015,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Convicted - Probation,43,1,1
Delhi,North,2015,2015,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),PO Consigned,12,2,2
Delhi,North,2015,2015,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Quashed,17,1,1
Delhi,North,2015,2015,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),NA,0,40,40
Delhi,North,2015,2016,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Acquitted,1,1,1
Delhi,North,2016,2016,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Abated,5,6,4
Delhi,North,2016,2016,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Acquitted,1,47,31
Delhi,North,2016,2016,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Convicted - Fined,7,11,11
Delhi,North,2016,2016,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Convicted - Undergone,34,1,1
Delhi,North,2016,2016,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),PO Consigned,12,6,4
Delhi,North,2016,2016,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Untraced,46,4,1
Delhi,North,2016,2016,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),NA,0,105,105
Delhi,North,2017,2017,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Abated,5,3,2
Delhi,North,2017,2017,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Acquitted,1,54,25
Delhi,North,2017,2017,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Compromised,21,1,0
Delhi,North,2017,2017,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Convicted - Fined,7,1,1
Delhi,North,2017,2017,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Convicted - Undergone,34,1,1
Delhi,North,2017,2017,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Discharged,3,1,0
Delhi,North,2017,2017,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Disposed,8,3,0
Delhi,North,2017,2017,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),PO Consigned,12,3,2
Delhi,North,2017,2017,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Quashed,17,1,1
Delhi,North,2017,2017,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Transferred,64,3,1
Delhi,North,2017,2017,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Untraced,46,3,0
Delhi,North,2017,2017,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),NA,0,194,194
Delhi,North,2018,2017,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),NA,0,3,3
Delhi,North,2018,2018,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Abated,5,1,0
Delhi,North,2018,2018,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Acquitted,1,23,12
Delhi,North,2018,2018,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Allowed,31,1,0
Delhi,North,2018,2018,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Convicted - Undergone,34,1,1
Delhi,North,2018,2018,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Disposed,8,1,0
Delhi,North,2018,2018,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Further investigation ordered,52,1,0
Delhi,North,2018,2018,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),PO Consigned,12,2,1
Delhi,North,2018,2018,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Proceeding stopped,47,1,0
Delhi,North,2018,2018,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Quashed,17,4,0
Delhi,North,2018,2018,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Transferred,64,1,0
Delhi,North,2018,2018,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Untraced,46,2,0
Delhi,North,2018,2018,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),NA,0,234,234
Delhi,North,2019,2018,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),NA,0,2,2
Delhi,North,2019,2019,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Acquitted,1,11,0
Delhi,North,2019,2019,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Allowed,31,1,0
Delhi,North,2019,2019,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Discharged,3,1,0
Delhi,North,2019,2019,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Disposed,8,1,0
Delhi,North,2019,2019,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),PO Consigned,12,2,0
Delhi,North,2019,2019,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Remand back,9,1,0
Delhi,North,2019,2019,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Transferred,64,3,0
Delhi,North,2019,2019,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),Untraced,46,2,0
Delhi,North,2019,2019,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),NA,0,209,41
Delhi,North,2020,2019,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),NA,0,1,0
Delhi,North,2020,2020,"District and Sessions Judge, North, RHC",DLNT01,Sessions Case (SC),NA,0,33,0
Delhi,North East,2013,2013,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Acquitted,1,2,2
Delhi,North East,2013,2013,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),NA,0,1,1
Delhi,North East,2014,2014,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Acquitted,1,4,4
Delhi,North East,2014,2014,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Convicted - Fined,7,2,2
Delhi,North East,2014,2014,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),NA,0,8,8
Delhi,North East,2015,2015,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Convicted - Fined,7,1,1
Delhi,North East,2015,2015,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),NA,0,21,21
Delhi,North East,2016,2016,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Convicted,2,1,1
Delhi,North East,2016,2016,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Convicted - Fined,7,1,1
Delhi,North East,2016,2016,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),NA,0,14,14
Delhi,North East,2017,2017,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Acquitted,1,6,6
Delhi,North East,2017,2017,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),NA,0,37,37
Delhi,North East,2018,2017,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),NA,0,1,1
Delhi,North East,2018,2018,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Abated,5,4,1
Delhi,North East,2018,2018,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Acquitted,1,15,7
Delhi,North East,2018,2018,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Cancelled,53,7,0
Delhi,North East,2018,2018,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),PO Consigned,12,3,0
Delhi,North East,2018,2018,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),NA,0,88,88
Delhi,North East,2019,2019,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Acquitted,1,8,0
Delhi,North East,2019,2019,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Adjourned Sine die,41,1,0
Delhi,North East,2019,2019,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Allowed,31,19,0
Delhi,North East,2019,2019,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Cancelled,53,2,0
Delhi,North East,2019,2019,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Convicted - Fined,7,1,0
Delhi,North East,2019,2019,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Discharged,3,1,0
Delhi,North East,2019,2019,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Disposed,8,1,0
Delhi,North East,2019,2019,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),NA,0,160,25
Delhi,North East,2020,2020,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),Allowed,31,1,0
Delhi,North East,2020,2020,"District and Sessions Judge, North-East, KKD",DLNE01,Sessions Case (SC),NA,0,18,0
Delhi,North West,2013,2013,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),NA,0,1,1
Delhi,North West,2013,2015,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Acquitted,1,1,1
Delhi,North West,2014,2014,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),NA,0,4,4
Delhi,North West,2015,2014,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),NA,0,1,1
Delhi,North West,2015,2015,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Convicted,2,1,1
Delhi,North West,2015,2015,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),NA,0,8,8
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Abated,5,4,3
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Acquitted,1,60,48
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Cancelled,53,2,0
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Convicted,2,6,5
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Convicted - Fined,4,1,1
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Convicted - Fined,7,11,11
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Convicted - Plead Guilty,24,1,1
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Convicted - Probation,43,1,1
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Convicted - Undergone,66,1,1
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Discharged,3,6,3
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Disposed,8,1,0
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),PO Consigned,12,4,3
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Quashed,17,2,1
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Transferred,64,1,0
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Untraced,46,1,0
Delhi,North West,2016,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),NA,0,77,77
Delhi,North West,2017,2016,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),NA,0,1,1
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Abated,5,2,1
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Acquitted,1,27,20
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Cancelled,53,1,0
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Contested,19,1,1
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Convicted,2,4,4
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Convicted - Fined,7,7,7
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Convicted - Undergone,66,2,1
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Discharged,3,10,6
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Disposed,8,2,2
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),PO Consigned,12,9,4
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Quashed,17,2,1
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Transferred,64,4,1
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Untraced,46,1,0
Delhi,North West,2017,2017,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),NA,0,159,159
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Abated,5,3,0
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Acquitted,1,13,10
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Allowed,31,3,0
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Convicted,2,1,1
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Discharged,3,26,3
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Dismissed,6,1,0
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Disposed,8,2,0
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),PO Consigned,12,6,4
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Quashed,17,1,0
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Rejected,36,1,0
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Transferred,64,5,1
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Transferred - Restoration,16,1,1
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Untraced,46,2,0
Delhi,North West,2018,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),NA,0,234,234
Delhi,North West,2019,2018,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),NA,0,1,1
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Cr. Case,NA,0,1,0
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Abated,48,1,0
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Abated,5,1,0
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Acquitted,1,9,0
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Allowed,31,1,0
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Cancelled,53,1,0
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Convicted,2,1,0
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Convicted - Fined,7,1,0
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Discharged,3,10,0
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Disposed,8,3,0
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),PO Consigned,12,5,0
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Transferred,64,3,0
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Untraced,46,2,0
Delhi,North West,2019,2019,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),NA,0,307,79
Delhi,North West,2020,2020,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),Acquitted,1,1,0
Delhi,North West,2020,2020,"District and Sessions Judge, North-West, RHC",DLNW01,Sessions Case (SC),NA,0,66,0
Delhi,Shahdara,2014,2014,"District and Sessions Judge, Shahdara, KKD",DLSH01,Sessions Case (SC),Acquitted,1,10,10
Delhi,Shahdara,2014,2014,"District and Sessions Judge, Shahdara, KKD",DLSH01,Sessions Case (SC),Convicted,2,3,3
